domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
habitat.noaa.gov,9013,13520,9013,1.5000554754243869,281.1778542105847,9013
hero.epa.gov,9013,12769,9013,1.4167313879951182,45.168423388438924,9013
iad.gov,9013,21782,6760,2.416731387995118,57.66892266725841,9013
iraq.usembassy.gov,9013,12769,5258,1.4167313879951182,11.250416065682902,9013
oalj.dol.gov,9013,81871,7511,9.08365693997559,610.4410296238766,10516
ods.od.nih.gov,9013,21782,8262,2.416731387995118,304.92888050593587,9013
planetarynames.wr.usgs.gov,9013,10516,5258,1.1667591257073116,2.416731387995118,9013
saltlakecity.va.gov,9013,15022,6760,1.6667036502829247,70.586153334073,7511
search.vaccines.gov,9013,36805,6760,4.083545989126817,15.25063796738045,8262
software.nasa.gov,9013,30796,6760,3.416842338843892,109.00432708310218,9013
staging-itis.cr.usgs.gov,9013,437899,751,48.58526572728282,2031.1643182070343,5258
stopmedicarefraud.gov,9013,15022,9013,1.6667036502829247,39.66825696216576,9013
teamsite02.nlm.nih.gov,9013,42062,751,4.666814601131699,163.67324975036058,8262
treasury-occi.usajobs.gov,9013,15022,3004,1.6667036502829247,24.75102629535116,9013
alaskafisheries.noaa.gov,8262,19529,6760,2.3637133865892035,228.55228758169935,7511
albuquerque.va.gov,8262,14271,6009,1.7273057371096587,110.45787944807553,9013
beta.fec.gov,8262,24036,7511,2.9092229484386345,336.4645364318567,6009
bloodcell.transplant.hrsa.gov,8262,23285,7511,2.818324860808521,52.00157346889373,8262
bs.usembassy.gov,8262,33049,8262,4.000121036068749,202.00605180343743,9013
cio.gov,8262,9013,6760,1.0908980876301138,7.636649721617042,8262
coris.noaa.gov,8262,11267,7511,1.3637133865892035,54.8197772936335,8262
don.usajobs.gov,8262,27791,7511,3.3637133865892035,361.1925683853788,9013
dublin.va.gov,8262,14271,8262,1.7273057371096587,43.092229484386344,9013
ehr.nbc.gov,8262,33800,3756,4.091019123698862,127.09465020576131,8262
estuaries.noaa.gov,8262,12018,6009,1.4546114742193172,133.5493827160494,7511
fcc.usajobs.gov,8262,33049,3756,4.000121036068749,132.0039941902687,8262
ghgdata.epa.gov,8262,11267,8262,1.3637133865892035,290.37230694747035,7511
icite.od.nih.gov,8262,69854,5258,8.454853546356814,392.5571290244493,8262
icsw.nhtsa.gov,8262,15773,7511,1.9091019123698862,122.73093681917211,8262
j1visawaiverstatus.state.gov,8262,101400,6009,12.273057371096586,96.00290486564997,20280
jscfeatures.jsc.nasa.gov,8262,13520,3756,1.636407649479545,9.000242072137498,9764
landsatlook.usgs.gov,8262,15773,7511,1.9091019123698862,140.27693052529654,8262
lib.noaa.gov,8262,16524,8262,2.0,84.63882837085451,7511
lrgseddn3.cr.usgs.gov,8262,12769,1502,1.5455095618494312,80.63870733478576,8262
marion.va.gov,8262,20280,6760,2.4546114742193175,235.18881626724763,8262
nasai.usajobs.gov,8262,60089,8262,7.272936335027838,284.55398208666185,10516
osce.usmission.gov,8262,11267,7511,1.3637133865892035,43.546719922536916,8262
papahanaumokuakea.gov,8262,18778,5258,2.27281529895909,23.45521665456306,6760
policy.defense.gov,8262,9764,7511,1.1817961752602275,3.4546114742193175,9013
providence.va.gov,8262,12769,7511,1.5455095618494312,60.63822319051077,8262
psychologytraining.va.gov,8262,18778,6009,2.27281529895909,233.27971435487774,9013
publicaccess.nih.gov,8262,12769,6760,1.5455095618494312,371.5565238441055,8262
pubs.giss.nasa.gov,8262,15022,9013,1.8182038247397725,147.36807068506414,8262
realmail.usps.com,8262,13520,7511,1.636407649479545,19.091503267973856,6009
rw.usembassy.gov,8262,22533,5258,2.7273057371096585,256.46223674655045,8262
sealevel.nasa.gov,8262,18778,8262,2.27281529895909,291.37230694747035,8262
search.epa.gov,8262,513761,174258,62.18361171629145,14.818566932946018,60089
search.scdhec.gov,8262,23285,6760,2.818324860808521,116.36710239651416,8262
search.usmarshals.gov,8262,13520,8262,1.636407649479545,56.092592592592595,7511
ssainewyork.usajobs.gov,8262,9764,3756,1.1817961752602275,4.54563059791818,8262
staging-www1.cr.usgs.gov,8262,324481,751,39.27390462357783,868.4803921568628,12018
usace.usajobs.gov,8262,38307,4507,4.636528685548293,447.46792544178163,7511
ushik.ahrq.gov,8262,16524,6760,2.0,21.637012829823288,8262
ustda.gov,8262,38307,4507,4.636528685548293,253.09840232389251,8262
video.state.gov,8262,12769,6760,1.5455095618494312,795.7510288065844,6009
wilkes-barre.va.gov,8262,10516,7511,1.2728152989590897,34.0918663761801,8262
womenshealth.va.gov,8262,9764,8262,1.1817961752602275,32.81917211328976,8262
72a.gsa.gov,7511,33800,2253,4.500066569032087,122.8021568366396,7511
acetool.commerce.gov,7511,5258,6760,0.7000399414192517,3.8000266276128345,5258
asd.gsfc.nasa.gov,7511,18778,8262,2.5000665690320862,258.4046065770204,9013
asrs.arc.nasa.gov,7511,29293,6009,3.9000133138064172,393.7069631207562,6760
bronx.va.gov,7511,21782,7511,2.9000133138064172,184.30328851018507,8262
calc.gsa.gov,7511,9013,3756,1.1999733723871655,143.70256956463854,7511
cfo.gov,7511,9764,3004,1.2999600585807483,116.10211689522035,7511
clarksburg.va.gov,7511,15773,5258,2.0999866861935828,232.3040873385701,7511
crustal.usgs.gov,7511,14271,6760,1.9000133138064172,215.6037811210225,7511
danville.va.gov,7511,10516,6009,1.4000798828385035,132.40234322992944,7511
daymet.ornl.gov,7511,7511,751,1.0,0.0,7511
dot.usajobs.gov,7511,36805,5258,4.90014645187059,154.6027160165091,7511
edg.epa.gov,7511,36053,1502,4.8000266276128345,294.705232325922,8262
elpaso.va.gov,7511,16524,5258,2.1999733723871655,61.10105179070696,7511
es-reg.usps.com,7511,21031,4507,2.8000266276128345,400.30714951404605,6760
gapanalysis.usgs.gov,7511,14271,6009,1.9000133138064172,237.7041672214086,7511
jobview.usajobs.gov,7511,9013,5258,1.1999733723871655,123.30222340567168,7511
landcover.usgs.gov,7511,12018,6760,1.600053255225669,189.1033151377979,8262
login.test.usajobs.gov,7511,7511,7511,1.0,0.0,7511
lpdaac.usgs.gov,7511,26289,4507,3.5000665690320862,295.0051923845027,7511
northeastdiesel.org,7511,13520,751,1.8000266276128345,29.800559179869524,7511
ntis.gov,7511,10516,7511,1.4000798828385035,19.1003861003861,6760
oig.dol.gov,7511,13520,9013,1.8000266276128345,23.300359472773266,8262
patientcare.va.gov,7511,8262,8262,1.0999866861935828,1.600053255225669,7511
prhome.defense.gov,7511,34551,5258,4.600053255225669,67.00119824257756,8262
project-open-data.cio.gov,7511,8262,7511,1.0999866861935828,29.400479297031023,7511
results.usaid.gov,7511,9764,7511,1.2999600585807483,24.70043935561177,8262
sarsat.noaa.gov,7511,15773,6009,2.0999866861935828,154.30275595792838,8262
search.aids.gov,7511,14271,3756,1.9000133138064172,208.7036346691519,7511
test.usajobs.gov,7511,7511,7511,1.0,0.0,7511
thedataweb.rm.census.gov,7511,11267,7511,1.5000665690320862,50.20090533883637,7511
umesc.usgs.gov,7511,15773,6760,2.0999866861935828,412.5072560244974,6760
usatrade.census.gov,7511,603144,6009,80.30142457728665,1710.0302223405672,4507
vaccines.mil,7511,30045,5258,4.0001331380641725,823.2146185594462,7511
worldwind.arc.nasa.gov,7511,12769,6760,1.7000399414192517,24.500465983224604,7511
www-air.larc.nasa.gov,7511,7511,3756,1.0,0.0,7511
amarillo.va.gov,6760,9013,4507,1.333284023668639,296.8897928994083,6009
bedford.va.gov,6760,11267,5258,1.666715976331361,25.888905325443787,6760
boise.va.gov,6760,18778,6760,2.777810650887574,323.66760355029584,6760
build.export.gov,6760,9013,7511,1.333284023668639,29.888905325443787,6009
celebrating200years.noaa.gov,6760,9013,8262,1.333284023668639,8.33328402366864,8262
certify.sba.gov,6760,102903,3756,15.222337278106508,829.3357988165681,8262
constitutionday.cpms.osd.mil,6760,20280,5258,3.0,396.4455621301775,6760
dcoe.mil,6760,20280,6760,3.0,450.3346153846154,6760
disc.gsfc.nasa.gov,6760,18778,6760,2.777810650887574,418.00118343195265,6760
eagnmncom122c.usps.com,6760,7511,6760,1.111094674556213,0.0,6760
eagnmncom1bf7.usps.com,6760,7511,6760,1.111094674556213,0.0,6760
eagnmncom1bf9.usps.com,6760,7511,6760,1.111094674556213,0.0,6760
fosterscholars.noaa.gov,6760,15773,4507,2.333284023668639,379.2233727810651,6760
fresno.va.gov,6760,12018,6760,1.777810650887574,99.3335798816568,7511
groundwaterwatch.usgs.gov,6760,62342,8262,9.222189349112426,92.66686390532544,9013
gs6101-gmao.gsfc.nasa.gov,6760,12769,751,1.888905325443787,32.88905325443787,6760
gsafsd.service-now.com,6760,68351,6009,10.111094674556213,678.001923076923,6760
ioos.noaa.gov,6760,14271,3756,2.111094674556213,327.0008875739645,4507
ita.doc.gov,6760,46569,6009,6.888905325443787,641.6684911242603,6760
itdashboard.gov,6760,28542,5258,4.222189349112426,215.7784023668639,6760
jackson.va.gov,6760,17276,5258,2.555621301775148,86.22248520710059,7511
lexington.va.gov,6760,18027,6009,2.666715976331361,111.11139053254438,6760
louisville.va.gov,6760,8262,7511,1.222189349112426,91.66686390532544,6760
lovingsupport.fns.usda.gov,6760,18778,1502,2.777810650887574,43.88905325443787,6760
martinsburg.va.gov,6760,9764,5258,1.444378698224852,73.22248520710059,7511
memphis.va.gov,6760,13520,6009,2.0,290.1119822485207,6760
military.consumer.gov,6760,18027,6760,2.666715976331361,116.4448224852071,6760
militarykidsconnect.dcoe.mil,6760,13520,4507,2.0,45.111242603550295,6760
mirecc.va.gov,6760,9764,5258,1.444378698224852,13.111094674556213,6760
montana.va.gov,6760,11267,6009,1.666715976331361,77.3335798816568,6760
mrmc.amedd.army.mil,6760,14271,3756,2.111094674556213,137.66701183431954,6760
my.uspto.gov,6760,8262,1502,1.222189349112426,1.333284023668639,6760
nc.water.usgs.gov,6760,12018,6760,1.777810650887574,30.222337278106508,7511
nebraska.va.gov,6760,15022,6009,2.222189349112426,61.22233727810651,7511
northernindiana.va.gov,6760,25538,6760,3.777810650887574,199.6673076923077,10516
poolsafely.gov,6760,14271,5258,2.111094674556213,57.111242603550295,6760
portugues.cdc.gov,6760,9013,5258,1.333284023668639,84.88920118343195,6760
reno.va.gov,6760,9764,6760,1.444378698224852,111.88920118343195,6760
ruralhealth.va.gov,6760,17276,6009,2.555621301775148,262.8896449704142,6760
sapr.mil,6760,12769,6760,1.888905325443787,676.2242603550296,6760
scap.nist.gov,6760,19529,6760,2.888905325443787,78.22248520710059,6760
search.doh.wa.gov,6760,12018,5258,1.777810650887574,52.66686390532544,6760
search.hhs.gov,6760,189281,63845,28.000147928994082,110.55591715976331,30045
search.sde.idaho.gov,6760,15773,4507,2.333284023668639,119.11139053254438,6760
search.usgs.gov,6760,15773,6760,2.333284023668639,82.3335798816568,6009
search.usmint.gov,6760,9013,6009,1.333284023668639,241.33402366863905,5258
spanish.madrid.usembassy.gov,6760,17276,6009,2.555621301775148,189.33387573964498,5258
vcss.ocfo.gsa.gov,6760,34551,3004,5.111094674556213,280.8896449704142,6760
waldocountyme.gov,6760,0,751,0.0,0.0,0
alaska.va.gov,6009,7511,4507,1.2499583957397238,3.4999167914794476,6009
alexandria.va.gov,6009,11267,5258,1.8750208021301382,151.497586952904,4507
apps.bts.gov,6009,21031,5258,3.4999167914794476,89.99866866367115,5258
athens.usembassy.gov,6009,52578,3004,8.749875187219171,841.2368114494924,6009
autochoice.fas.gsa.gov,6009,65347,5258,10.874854385089034,863.3616242303212,6760
blmca.sites.usa.gov,6009,10516,4507,1.7500416042602762,73.248793476452,6009
cmsi.usajobs.gov,6009,12769,751,2.124979197869862,65.8740222998835,3756
cpsc.gov,6009,10516,6009,1.7500416042602762,62.99900149775337,6009
ctcms.nist.gov,6009,10516,3756,1.7500416042602762,20.249625561657513,6009
datamapper.geo.census.gov,6009,18778,13520,3.124979197869862,45.49925112331503,9764
donate.peacecorps.gov,6009,12018,6009,2.0,20.12464636378765,6760
donotpay.treas.gov,6009,11267,3004,1.8750208021301382,273.37077716758193,6009
dotgov.gov,6009,20280,5258,3.3749375936095856,90.62356465302047,5258
eagnmncom06a7.usps.com,6009,6760,6009,1.1249791978698618,0.0,6009
eagnmncom117c.usps.com,6009,9013,3004,1.4999167914794476,21.624729572308205,4507
eagnmncom117d.usps.com,6009,12018,3756,2.0,22.374604759527376,6009
eagnmntwe4e7.usps.com,6009,6009,6009,1.0,0.0,6009
ehealth.va.gov,6009,9764,6009,1.6248959893493093,134.87285738059578,5258
federalist.18f.gov,6009,27040,2253,4.499916791479447,267.8708603761025,6009
federallabs.org,6009,58587,2253,9.749875187219171,215.62156764852722,6009
fishwatch.gov,6009,30796,5258,5.124979197869862,263.3709435846231,6009
flowergarden.noaa.gov,6009,21782,6009,3.6248959893493096,186.74704609752038,7511
fort.usgs.gov,6009,7511,5258,1.2499583957397238,44.374271925445164,6009
ghana.usembassy.gov,6009,9013,5258,1.4999167914794476,9.37477117656848,6009
goes.gsfc.nasa.gov,6009,9013,4507,1.4999167914794476,97.24846064236978,6009
gpsn.uspto.gov,6009,10516,8262,1.7500416042602762,21.749708770178067,9013
hawaii.va.gov,6009,14271,5258,2.3749375936095856,115.4982526210684,8262
hmspermits.noaa.gov,6009,77365,5258,12.874854385089034,350.24446663338324,5258
hra.myhealth.va.gov,6009,117925,6009,19.624729572308205,797.6125811283075,3004
idmanagement.gov,6009,14271,5258,2.3749375936095856,238.37127641870526,6009
ir.usembassy.gov,6009,15773,5258,2.6248959893493096,368.24430021634214,5258
kuwait.usembassy.gov,6009,7511,3756,1.2499583957397238,3.749875187219171,6009
la.usembassy.gov,6009,10516,6009,1.7500416042602762,31.124479946746547,6009
m.gsa.gov,6009,6760,4507,1.1249791978698618,24.6245631552671,6009
m.waterdata.usgs.gov,6009,6760,4507,1.1249791978698618,48.374271925445164,4507
marsprogram.jpl.nasa.gov,6009,14271,4507,2.3749375936095856,374.9941754035613,3004
meetings.nrc.gov,6009,15773,3756,2.6248959893493096,75.49875187219172,7511
nasapeople.nasa.gov,6009,27791,14271,4.62489598934931,78.99883508071227,9013
nist.time.gov,6009,7511,5258,1.2499583957397238,0.8750208021301381,6009
nwc.ndu.edu,6009,32298,6760,5.374937593609586,63.99900149775337,5258
oaspub.epa.gov,6009,98396,17276,16.37477117656848,320.2449658845066,19529
oceancolor.gsfc.nasa.gov,6009,13520,4507,2.2499583957397236,232.62140123148612,4507
oefoif.va.gov,6009,11267,6009,1.8750208021301382,240.621234814445,5258
pages.18f.gov,6009,19529,4507,3.2499583957397236,101.4984190381095,6009
pifsc.noaa.gov,6009,14271,5258,2.3749375936095856,113.12331502745882,4507
prescott.va.gov,6009,15773,6009,2.6248959893493096,87.87368946580129,6009
profiles.nlm.nih.gov,6009,8262,6009,1.3749375936095856,11.749875187219171,6009
ripcurrents.noaa.gov,6009,13520,6760,2.2499583957397236,47.49925112331503,6009
saginaw.va.gov,6009,14271,6760,2.3749375936095856,169.4974205358629,6009
science1.nasa.gov,6009,10516,6760,1.7500416042602762,18.37477117656848,6009
search.trade.gov,6009,8262,5258,1.3749375936095856,19.87468796804793,5258
section508.va.gov,6009,38307,5258,6.374937593609586,122.37310700615743,6009
sftool.gov,6009,48071,6009,7.999833582958895,391.61890497586955,6009
ssaichicago.usajobs.gov,6009,26289,6009,4.374937593609586,35.624396738226,10516
star.nesdis.noaa.gov,6009,25538,4507,4.249958395739724,106.87335663171909,6009
stellwagen.noaa.gov,6009,15773,3756,2.6248959893493096,121.74804459976701,5258
titan-server.arc.nasa.gov,6009,26289,1502,4.374937593609586,24.99966716591779,6009
usgcb.nist.gov,6009,9764,6009,1.6248959893493093,16.499750374438342,6009
wa.water.usgs.gov,6009,21031,5258,3.4999167914794476,244.12115160592444,5258
wallawalla.va.gov,6009,16524,5258,2.749875187219171,56.62406390414378,6760
www-nrd.nhtsa.dot.gov,6009,25538,5258,4.249958395739724,122.37310700615743,6009
www7.ncdc.noaa.gov,6009,55582,6760,9.24979197869862,746.8633716092528,7511
2014.spaceappschallenge.org,5258,6009,5258,1.1428299733739065,15.142259414225942,5258
access.trade.gov,5258,23285,4507,4.428489920121719,257.8470901483454,5258
api.nasa.gov,5258,10516,3004,2.0,232.84804108025867,5258
bolivia.usembassy.gov,5258,27791,3756,5.2854697603651575,273.1321795359452,4507
catpx-custreg.usps.com,5258,9764,4507,1.8569798402434385,14.142259414225942,3756
centralwesternmass.va.gov,5258,11267,4507,2.1428299733739062,56.71205781666033,5258
chinese.shenyang.usconsulate.gov,5258,18778,3756,3.571319893495626,403.55553442373525,5258
cincinnati.va.gov,5258,12769,5258,2.428489920121719,155.99391403575504,5258
community.nicic.gov,5258,8262,4507,1.5713198934956256,85.13959680486877,5258
corporateservices.noaa.gov,5258,21031,3756,3.999809813617345,562.6920882464816,5258
cryogenics.nist.gov,5258,8262,3756,1.5713198934956256,32.42734880182579,5258
dataferrett.census.gov,5258,7511,5258,1.4284899201217194,327.1298972993534,4507
dbb.defense.gov,5258,9013,4507,1.714149866869532,553.1211487257513,5258
detroit.va.gov,5258,8262,5258,1.5713198934956256,121.28090528718144,4507
dev-www.faa.gov,5258,28542,2253,5.428299733739064,788.9689996196272,6009
eagnmncom122a.usps.com,5258,5258,5258,1.0,0.0,5258
eclipse2017.nasa.gov,5258,9764,5258,1.8569798402434385,63.85469760365158,4507
econsumer.gov,5258,41311,5258,7.856789653860783,550.2639786991251,5258
eddmr-cat.usps.com,5258,10516,5258,2.0,28.99885888170407,5258
eddmr-sit.usps.com,5258,19529,5258,3.714149866869532,74.28280715100799,6009
egypt.usembassy.gov,5258,25538,3756,4.856979840243438,469.41004184100416,5258
ems.gov,5258,6760,4507,1.285659946747813,5.856979840243438,5258
epa.usajobs.gov,5258,23285,5258,4.428489920121719,226.4197413465196,5258
everify.uscis.gov,5258,73609,1502,13.999429440852035,152.70825408900723,12018
fayettevillear.va.gov,5258,12769,6009,2.428489920121719,46.56960821605173,6009
fedstats.sites.usa.gov,5258,9764,4507,1.8569798402434385,66.4260174971472,5258
fpc.gov,5258,14271,4507,2.714149866869532,140.7088246481552,5258
fsaid.ed.gov,5258,6009,3756,1.1428299733739065,1.0,5258
fss.va.gov,5258,9764,5258,1.8569798402434385,84.28242677824268,6760
gec.cr.usgs.gov,5258,9013,3756,1.714149866869532,39.85564853556485,4507
globalreach.blogs.census.gov,5258,9764,6009,1.8569798402434385,152.56542411563333,5258
haiti.usembassy.gov,5258,6760,2253,1.285659946747813,349.27196652719664,3756
hallways.cap.gsa.gov,5258,9764,7511,1.8569798402434385,249.1331304678585,5258
history.msfc.nasa.gov,5258,9013,6760,1.714149866869532,242.27615062761507,6009
hsi.arc.nasa.gov,5258,7511,5258,1.4284899201217194,118.13826550019019,5258
hud.usajobs.gov,5258,10516,5258,2.0,62.71186763027767,5258
humansystems.arc.nasa.gov,5258,11267,1502,2.1428299733739062,41.14130848231267,5258
irs.usajobs.gov,5258,25538,6009,4.856979840243438,467.69589197413467,6009
joltsdata.bls.gov,5258,33049,4507,6.2854697603651575,86.13940661848612,5258
lhncbc.nlm.nih.gov,5258,14271,4507,2.714149866869532,48.56960821605173,5258
login.uat.usajobs.gov,5258,9764,3756,1.8569798402434385,132.1376949410422,5258
lta.cr.usgs.gov,5258,30045,4507,5.7141498668695325,255.8470901483454,4507
m.stopfraud.gov,5258,21782,2253,4.142639786991252,35.42715861544313,5258
manufacturing.gov,5258,5258,2253,1.0,0.0,5258
marinecadastre.gov,5258,31547,3756,5.999809813617345,448.41099277291744,5258
mshasearch.msha.gov,5258,9013,5258,1.714149866869532,114.70977558006847,3756
nccoe.nist.gov,5258,6760,4507,1.285659946747813,5.999809813617345,5258
nhqrnet.ahrq.gov,5258,30796,4507,5.856979840243438,216.8486116394066,6009
oig.state.gov,5258,10516,5258,2.0,20.284899201217193,5258
omniweb.sci.gsfc.nasa.gov,5258,7511,751,1.4284899201217194,52.28356789653861,5258
open.nasa.gov,5258,8262,6009,1.5713198934956256,13.42810954735641,6009
orbit.nesdis.noaa.gov,5258,13520,3004,2.571319893495626,157.42240395587675,5258
overseasbuildings.state.gov,5258,19529,3756,3.714149866869532,98.71034613921643,4507
phytochem.nal.usda.gov,5258,18027,4507,3.428489920121719,100.13883605933815,5258
portale.eoir.justice.gov,5258,18778,1502,3.571319893495626,261.13255990871056,5258
realestatesales.gov,5258,153978,5258,29.284518828451883,609.6903765690377,5258
rucsoundings.noaa.gov,5258,10516,4507,2.0,177.85013313046787,5258
sa.www4.irs.gov,5258,443157,27791,84.28242677824268,695.401293267402,32298
search.nij.gov,5258,8262,3004,1.5713198934956256,57.28337771015595,7511
spanish.caracas.usembassy.gov,5258,8262,4507,1.5713198934956256,128.99486496766832,6009
spanish.santodomingo.usembassy.gov,5258,9013,5258,1.714149866869532,136.13750475465957,5258
ssaisanfrancisco.usajobs.gov,5258,11267,3756,2.1428299733739062,63.14035755039939,6760
stormready.noaa.gov,5258,8262,4507,1.5713198934956256,221.41993153290224,4507
t2health.dcoe.mil,5258,6009,3756,1.1428299733739065,13.713769494104222,5258
teen.smokefree.gov,5258,6760,5258,1.285659946747813,0.0,6009
toxtown.nlm.nih.gov,5258,18778,5258,3.571319893495626,58.71205781666033,5258
tsunami.csc.noaa.gov,5258,5258,4507,1.0,0.0,5258
webstandards.hhs.gov,5258,13520,5258,2.571319893495626,319.5587675922404,3756
3dparks.wr.usgs.gov,4507,43565,4507,9.666074994453073,233.9833592189927,4507
aoc.usajobs.gov,4507,7511,3756,1.6665187486132682,2.8331484357665855,5258
appel.nasa.gov,4507,14271,4507,3.1664078100732196,38.830485910805415,4507
blackhills.va.gov,4507,5258,4507,1.166629687153317,221.98424672731306,4507
blm.sites.usa.gov,4507,13520,3756,2.9997781229199023,697.9502995340581,4507
blogs.bls.gov,4507,7511,5258,1.6665187486132682,66.66185932993122,5258
caribbean.va.gov,4507,12018,3756,2.666518748613268,121.15797648102951,5258
centraliowa.va.gov,4507,6760,3756,1.4998890614599512,66.66185932993122,4507
cloud.gov,4507,6009,2253,1.333259374306634,171.65453738628798,3756
cms.permits.performance.gov,4507,12769,1502,2.8331484357665855,189.98646549811406,3756
columbiamo.va.gov,4507,6760,3756,1.4998890614599512,20.16529842467273,4507
data.nasa.gov,4507,37556,4507,8.33281562014644,165.15487020190815,4507
dm.usda.gov,4507,9764,4507,2.1664078100732196,96.99312181051697,5258
doj.usajobs.gov,4507,20280,5258,4.499667184379853,210.3183936099401,5258
eagnmncom1158.usps.com,4507,4507,4507,1.0,0.0,4507
eagnmncom115d.usps.com,4507,4507,4507,1.0,0.0,4507
eagnmncom1178.usps.com,4507,10516,4507,2.333259374306634,36.164189039272244,4507
eagnmncom1179.usps.com,4507,6760,2253,1.4998890614599512,18.8320390503661,3004
eagnmncom1bfa.usps.com,4507,4507,4507,1.0,0.0,4507
eagnmntwe16ad.usps.com,4507,5258,4507,1.166629687153317,0.0,4507
eoffer-test.fas.gsa.gov,4507,6009,751,1.333259374306634,176.32083425782116,4507
es-redelivery.usps.com,4507,4507,3756,1.0,161.32194364322166,3756
ethiopia.usembassy.gov,4507,11267,4507,2.4998890614599514,70.99489682715776,4507
federalinvestments.gov,4507,10516,3004,2.333259374306634,112.82538273796317,4507
fedview.opm.gov,4507,4507,4507,1.0,0.0,4507
frc-grants.arc.nasa.gov,4507,4507,3004,1.0,0.0,4507
french.dakar.usembassy.gov,4507,9013,751,1.9997781229199023,108.99223430219658,4507
french.yaounde.usembassy.gov,4507,12769,3756,2.8331484357665855,164.15509207898825,2253
gopost.usps.com,4507,10516,3004,2.333259374306634,91.82671400044376,5258
gsi.nist.gov,4507,5258,3756,1.166629687153317,128.49079210117594,4507
idlastro.gsfc.nasa.gov,4507,20280,4507,4.499667184379853,308.6447747947637,4507
inss.ndu.edu,4507,5258,3004,1.166629687153317,6.499445307299756,4507
kabul.usembassy.gov,4507,7511,4507,1.6665187486132682,25.664743731972486,4507
kauai.ccmc.gsfc.nasa.gov,4507,15773,751,3.4996671843798537,32.99755935211893,3756
keplerscience.arc.nasa.gov,4507,18027,2253,3.9997781229199023,82.99400931883737,4507
llis.nasa.gov,4507,9013,5258,1.9997781229199023,2.9997781229199023,6009
lr.usembassy.gov,4507,10516,3756,2.333259374306634,62.99556245839805,5258
lunar.gsfc.nasa.gov,4507,8262,5258,1.8331484357665853,18.16529842467273,5258
m.cameochemicals.noaa.gov,4507,27791,3004,6.1661859329931215,230.3170623474595,4507
methods.18f.gov,4507,6009,3004,1.333259374306634,1.8331484357665853,4507
moveit.gsa.gov,4507,36805,1502,8.166185932993121,433.6358997115598,4507
na.usembassy.gov,4507,9013,3004,1.9997781229199023,205.98535611271356,3756
ncei.noaa.gov,4507,12018,5258,2.666518748613268,277.9802529398713,3756
ncnr.nist.gov,4507,9764,3756,2.1664078100732196,27.664743731972486,4507
ncua.usajobs.gov,4507,20280,751,4.499667184379853,473.2997559352119,3756
nih.usajobs.gov,4507,23285,1502,5.16640781007322,633.6216995784335,3004
opotxfind.hrsa.gov,4507,6009,4507,1.333259374306634,24.33170623474595,3004
oprm.va.gov,4507,16524,5258,3.6662968715331705,318.4774794763701,3756
parkinsons.va.gov,4507,4507,3756,1.0,3.9997781229199023,4507
poisonhelp.hrsa.gov,4507,9013,4507,1.9997781229199023,137.49012646993566,3756
pro-net.sba.gov,4507,5258,3756,1.166629687153317,118.32482804526292,3756
pumas.jpl.nasa.gov,4507,5258,4507,1.166629687153317,75.16130463723097,4507
reaganlibrary.gov,4507,6009,3756,1.333259374306634,15.998890614599512,4507
regions.noaa.gov,4507,6009,3756,1.333259374306634,10.832482804526293,4507
researchmatters.blogs.census.gov,4507,6760,4507,1.4998890614599512,162.15509207898825,4507
samtcatwe14e.usps.com,4507,4507,4507,1.0,0.0,4507
search.census.gov,4507,6009,4507,1.333259374306634,55.99600621255824,4507
search.foia.gov,4507,6009,3756,1.333259374306634,230.1502107832261,2253
seaway.dot.gov,4507,6760,4507,1.4998890614599512,138.49012646993566,4507
shreveport.va.gov,4507,9764,5258,2.1664078100732196,38.830485910805415,5258
soho.nascom.nasa.gov,4507,9013,4507,1.9997781229199023,111.82538273796317,4507
tahoe.usgs.gov,4507,4507,4507,1.0,58.32926558686488,4507
texasvalley.va.gov,4507,17276,3756,3.8331484357665855,482.6323496782782,4507
topeka.va.gov,4507,4507,4507,1.0,3.4996671843798537,4507
ut.water.usgs.gov,4507,5258,4507,1.166629687153317,0.0,5258
westpalmbeach.va.gov,4507,14271,4507,3.1664078100732196,99.15952962059019,5258
wilmington.va.gov,4507,6009,4507,1.333259374306634,121.49145773241624,4507
worker.gov,4507,19529,3756,4.333037497226536,190.15309518526738,4507
www2.cdc.gov,4507,9764,3756,2.1664078100732196,171.48790769913467,3004
wwwbrr.cr.usgs.gov,4507,7511,3756,1.6665187486132682,48.6631905924118,3756
yaounde.usembassy.gov,4507,9013,5258,1.9997781229199023,25.331484357665854,6760
2010-2014.commerce.gov,3756,3756,3756,1.0,28.59664536741214,3004
archive.msha.dir.labor.gov,3756,4507,2253,1.1999467518636848,151.18264110756124,3756
askacs.census.gov,3756,6009,5258,1.5998402555910542,0.0,4507
aviationsystemsdivision.arc.nasa.gov,3756,4507,3004,1.1999467518636848,109.58732694355697,3004
bison.usgs.gov,3756,10516,751,2.7997870074547393,480.5444621938232,4507
blm.usajobs.gov,3756,10516,3756,2.7997870074547393,124.18556975505857,4507
canandaigua.va.gov,3756,9764,3756,2.599574014909478,336.7611821086262,3756
caracas.usembassy.gov,3756,3004,2253,0.7997870074547391,6.799254526091587,3004
ccmc.gsfc.nasa.gov,3756,4507,751,1.1999467518636848,0.0,4507
cg.usembassy.gov,3756,5258,2253,1.3998935037273696,164.78088391906283,3756
